snapshot_date,nmid,latest_week_start,weeks_since_first_tx,current_transaction_days,prev_transaction_days,current_tier,prev_tier,tenure_bucket,expected_weeks_churn,churn_prob_4w,churn_prob_8w,churn_prob_13w,churn_prob_26w,churn_prob_52w,churn_score,confident,risk_segment
2026-04-21,ID1026482056235,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482056243,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482056250,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482056268,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482056276,2026-04-13,9,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482056284,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482056300,2026-04-13,9,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482056326,2026-04-13,9,6,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482056334,2026-04-13,9,1,0,1-2,0,growing,20.66,0.2838,0.4569,0.5501,0.6878,0.8472,0.2838,True,medium
2026-04-21,ID1026482056342,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482056359,2026-04-13,9,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482056367,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482056375,2026-04-13,9,6,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482056383,2026-04-13,9,1,1,1-2,1-2,growing,21.57,0.2391,0.4195,0.5234,0.6725,0.8398,0.2391,True,medium
2026-04-21,ID1026482056391,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482056409,2026-04-13,9,6,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026482056417,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482056425,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482056441,2026-04-13,6,1,2,1-2,1-2,growing,21.57,0.2391,0.4195,0.5234,0.6725,0.8398,0.2391,True,medium
2026-04-21,ID1026482056458,2026-04-13,9,0,1,0,1-2,growing,12.36,0.5952,0.6854,0.7433,0.8238,0.9113,0.5952,True,high
2026-04-21,ID1026482056466,2026-04-13,9,6,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026482056474,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482056482,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482056490,2026-04-13,9,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482056508,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482056516,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482056532,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482056540,2026-04-13,9,2,0,1-2,0,growing,20.66,0.2838,0.4569,0.5501,0.6878,0.8472,0.2838,True,medium
2026-04-21,ID1026482056557,2026-04-13,9,0,7,0,7,growing,13.3,0.5704,0.6567,0.7127,0.8042,0.9013,0.5704,True,high
2026-04-21,ID1026482056565,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482056573,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482626441,2026-04-13,9,5,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482626458,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482626466,2026-04-13,9,4,3,3-4,3-4,growing,28.92,0.0728,0.2267,0.3429,0.5457,0.7695,0.0728,True,low
2026-04-21,ID1026482626474,2026-04-13,9,5,0,5-6,0,growing,32.05,0.0505,0.1517,0.2624,0.4836,0.7392,0.0505,True,low
2026-04-21,ID1026482626482,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482626490,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482626524,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482626540,2026-04-13,9,7,2,7,1-2,growing,35.15,0.0243,0.0921,0.193,0.4306,0.7126,0.0243,True,very low
2026-04-21,ID1026482626565,2026-04-13,9,0,1,0,1-2,growing,12.36,0.5952,0.6854,0.7433,0.8238,0.9113,0.5952,True,high
2026-04-21,ID1026482626573,2026-04-13,9,2,0,1-2,0,growing,20.66,0.2838,0.4569,0.5501,0.6878,0.8472,0.2838,True,medium
2026-04-21,ID1026482626581,2026-04-13,9,6,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482626599,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482626607,2026-04-13,9,4,6,3-4,5-6,growing,29.49,0.074,0.2111,0.3255,0.5332,0.7639,0.074,True,low
2026-04-21,ID1026482626615,2026-04-13,9,4,2,3-4,1-2,growing,27.83,0.09,0.2556,0.3681,0.5652,0.7795,0.09,True,low
2026-04-21,ID1026482626623,2026-04-13,9,1,1,1-2,1-2,growing,21.57,0.2391,0.4195,0.5234,0.6725,0.8398,0.2391,True,medium
2026-04-21,ID1026482626631,2026-04-13,9,5,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482626656,2026-04-13,9,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482626664,2026-04-13,9,7,4,7,3-4,growing,34.94,0.0271,0.0967,0.1996,0.4343,0.7147,0.0271,True,very low
2026-04-21,ID1026482626672,2026-04-13,9,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482626698,2026-04-13,9,6,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482626706,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482626714,2026-04-13,9,5,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482626722,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482626748,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482626755,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482626763,2026-04-13,9,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482626771,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482626789,2026-04-13,9,6,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482626797,2026-04-13,9,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482626805,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482626813,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482626821,2026-04-13,9,4,3,3-4,3-4,growing,28.92,0.0728,0.2267,0.3429,0.5457,0.7695,0.0728,True,low
2026-04-21,ID1026482626839,2026-04-13,9,6,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026482626854,2026-04-13,9,2,6,1-2,5-6,growing,24.42,0.1782,0.3408,0.4442,0.6165,0.8082,0.1782,True,low
2026-04-21,ID1026482626862,2026-04-13,6,0,4,0,3-4,growing,15.23,0.5101,0.6088,0.6692,0.7701,0.8859,0.5101,True,high
2026-04-21,ID1026482626870,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482626896,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482626912,2026-04-13,9,4,2,3-4,1-2,growing,27.83,0.09,0.2556,0.3681,0.5652,0.7795,0.09,True,low
2026-04-21,ID1026482626920,2026-04-13,9,1,1,1-2,1-2,growing,21.57,0.2391,0.4195,0.5234,0.6725,0.8398,0.2391,True,medium
2026-04-21,ID1026482626938,2026-04-13,9,4,4,3-4,3-4,growing,28.92,0.0728,0.2267,0.3429,0.5457,0.7695,0.0728,True,low
2026-04-21,ID1026482626953,2026-04-13,9,3,1,3-4,1-2,growing,27.83,0.09,0.2556,0.3681,0.5652,0.7795,0.09,True,low
2026-04-21,ID1026482626961,2026-04-13,9,5,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482626979,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482626987,2026-04-13,9,6,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482627019,2026-04-13,9,2,5,1-2,5-6,growing,24.42,0.1782,0.3408,0.4442,0.6165,0.8082,0.1782,True,low
2026-04-21,ID1026482627027,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627035,2026-04-13,9,4,5,3-4,5-6,growing,29.49,0.074,0.2111,0.3255,0.5332,0.7639,0.074,True,low
2026-04-21,ID1026482627043,2026-04-13,9,5,4,5-6,3-4,growing,31.73,0.0451,0.1559,0.2682,0.491,0.7413,0.0451,True,very low
2026-04-21,ID1026482627050,2026-04-13,9,4,5,3-4,5-6,growing,29.49,0.074,0.2111,0.3255,0.5332,0.7639,0.074,True,low
2026-04-21,ID1026482627076,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627084,2026-04-13,9,1,3,1-2,3-4,growing,24.07,0.1775,0.3535,0.4581,0.6295,0.8141,0.1775,True,low
2026-04-21,ID1026482627092,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627118,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627134,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627142,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482627159,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482627167,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627175,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482627183,2026-04-13,9,6,4,5-6,3-4,growing,31.73,0.0451,0.1559,0.2682,0.491,0.7413,0.0451,True,very low
2026-04-21,ID1026482627191,2026-04-13,9,6,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482627217,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482627225,2026-04-13,9,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482627233,2026-04-13,9,6,0,5-6,0,growing,32.05,0.0505,0.1517,0.2624,0.4836,0.7392,0.0505,True,low
2026-04-21,ID1026482627241,2026-04-13,9,4,1,3-4,1-2,growing,27.83,0.09,0.2556,0.3681,0.5652,0.7795,0.09,True,low
2026-04-21,ID1026482627258,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627274,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627282,2026-04-13,9,0,2,0,1-2,growing,12.36,0.5952,0.6854,0.7433,0.8238,0.9113,0.5952,True,high
2026-04-21,ID1026482627308,2026-04-13,6,1,1,1-2,1-2,growing,21.57,0.2391,0.4195,0.5234,0.6725,0.8398,0.2391,True,medium
2026-04-21,ID1026482627324,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627332,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627340,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482627357,2026-04-13,9,5,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482627373,2026-04-13,9,6,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026482627381,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627399,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627407,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627415,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482627423,2026-04-13,9,6,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482627431,2026-04-13,9,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482627449,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482627456,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482627464,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482627480,2026-04-13,9,4,2,3-4,1-2,growing,27.83,0.09,0.2556,0.3681,0.5652,0.7795,0.09,True,low
2026-04-21,ID1026482627498,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627506,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627514,2026-04-13,9,6,3,5-6,3-4,growing,31.73,0.0451,0.1559,0.2682,0.491,0.7413,0.0451,True,very low
2026-04-21,ID1026482627522,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627530,2026-04-13,9,5,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482627548,2026-04-13,9,6,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482627563,2026-04-13,9,5,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482627571,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627589,2026-04-13,9,6,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026482627605,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627613,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482627621,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627639,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627647,2026-04-13,9,0,1,0,1-2,growing,12.36,0.5952,0.6854,0.7433,0.8238,0.9113,0.5952,True,high
2026-04-21,ID1026482627662,2026-04-13,9,6,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026482627670,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627696,2026-04-13,9,2,2,1-2,1-2,growing,21.57,0.2391,0.4195,0.5234,0.6725,0.8398,0.2391,True,medium
2026-04-21,ID1026482627704,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627712,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627720,2026-04-13,9,3,2,3-4,1-2,growing,27.83,0.09,0.2556,0.3681,0.5652,0.7795,0.09,True,low
2026-04-21,ID1026482627738,2026-04-13,9,5,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482627746,2026-04-13,9,1,0,1-2,0,growing,20.66,0.2838,0.4569,0.5501,0.6878,0.8472,0.2838,True,medium
2026-04-21,ID1026482627753,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627761,2026-04-13,9,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482627787,2026-04-13,9,3,4,3-4,3-4,growing,28.92,0.0728,0.2267,0.3429,0.5457,0.7695,0.0728,True,low
2026-04-21,ID1026482627803,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627829,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627837,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627845,2026-04-13,9,1,0,1-2,0,growing,20.66,0.2838,0.4569,0.5501,0.6878,0.8472,0.2838,True,medium
2026-04-21,ID1026482627852,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627860,2026-04-13,9,3,5,3-4,5-6,growing,29.49,0.074,0.2111,0.3255,0.5332,0.7639,0.074,True,low
2026-04-21,ID1026482627878,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482627886,2026-04-13,9,1,0,1-2,0,growing,20.66,0.2838,0.4569,0.5501,0.6878,0.8472,0.2838,True,medium
2026-04-21,ID1026482627894,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627902,2026-04-13,9,2,2,1-2,1-2,growing,21.57,0.2391,0.4195,0.5234,0.6725,0.8398,0.2391,True,medium
2026-04-21,ID1026482627910,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482627928,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627936,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482627944,2026-04-13,9,0,1,0,1-2,growing,12.36,0.5952,0.6854,0.7433,0.8238,0.9113,0.5952,True,high
2026-04-21,ID1026482627951,2026-04-13,9,0,2,0,1-2,growing,12.36,0.5952,0.6854,0.7433,0.8238,0.9113,0.5952,True,high
2026-04-21,ID1026482627969,2026-04-13,9,7,5,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482627977,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482628009,2026-04-13,9,7,5,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482628017,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482628025,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482628033,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482628041,2026-04-13,9,7,5,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482628058,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482628066,2026-04-13,9,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026482628082,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482628090,2026-04-13,9,2,0,1-2,0,growing,20.66,0.2838,0.4569,0.5501,0.6878,0.8472,0.2838,True,medium
2026-04-21,ID1026482628108,2026-04-13,9,7,5,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482628116,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482628132,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482628140,2026-04-13,9,5,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482628157,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482628165,2026-04-13,9,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482628173,2026-04-13,9,1,0,1-2,0,growing,20.66,0.2838,0.4569,0.5501,0.6878,0.8472,0.2838,True,medium
2026-04-21,ID1026482628181,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482628199,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482628207,2026-04-13,9,6,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026482628215,2026-04-13,9,5,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026482628223,2026-04-13,9,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026482628231,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482628249,2026-04-13,9,2,5,1-2,5-6,growing,24.42,0.1782,0.3408,0.4442,0.6165,0.8082,0.1782,True,low
2026-04-21,ID1026482628256,2026-04-13,6,5,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026482628264,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482628272,2026-04-13,9,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026482628280,2026-04-13,9,3,0,3-4,0,growing,29.34,0.0787,0.2196,0.3277,0.5375,0.7643,0.0787,True,low
2026-04-21,ID1026482628298,2026-04-13,9,5,4,5-6,3-4,growing,31.73,0.0451,0.1559,0.2682,0.491,0.7413,0.0451,True,very low
